listing_id,date,available,price,,Avg_Price,Median_Price
21727126,7/1/2018,t,$170.00 ,,,
9462315,7/1/2018,t,$170.00 ,,,
22704175,7/1/2018,t,$170.00 ,,,
1351716,7/1/2018,t,$170.00 ,,,
22411153,7/1/2018,t,$170.00 ,,,
1371152,7/1/2018,t,$171.00 ,,,
23376513,7/1/2018,t,$171.00 ,,,
23741401,7/1/2018,t,$171.00 ,,,
23072973,7/1/2018,t,$172.00 ,,,
3720511,7/1/2018,t,$174.00 ,,,
21012167,7/1/2018,t,$174.00 ,,,
11674535,7/1/2018,t,$175.00 ,,,
506542,7/1/2018,t,$175.00 ,,,
23436344,7/1/2018,t,$175.00 ,,,
6629132,7/1/2018,t,$175.00 ,,,
24201272,7/1/2018,t,$175.00 ,,,
14711469,7/1/2018,t,$175.00 ,,,
13117269,7/1/2018,t,$175.00 ,,,
16999114,7/1/2018,t,$175.00 ,,,
22343190,7/1/2018,t,$176.00 ,,,
22939326,7/1/2018,t,$178.00 ,,,
7021544,7/1/2018,t,$179.00 ,,,
13616197,7/1/2018,t,$179.00 ,,,
23918813,7/1/2018,t,$179.00 ,,,
15635851,7/1/2018,t,$180.00 ,,,
5058086,7/1/2018,t,$180.00 ,,,
16677396,7/1/2018,t,$180.00 ,,,
19721956,7/1/2018,t,$180.00 ,,,
24228768,7/1/2018,t,$181.00 ,,,
23724477,7/1/2018,t,$184.00 ,,,
23962743,7/1/2018,t,$185.00 ,,,
22279935,7/1/2018,t,$185.00 ,,,
703058,7/1/2018,t,$185.00 ,,,
25083777,7/1/2018,t,$185.00 ,,,
3768745,7/1/2018,t,$185.00 ,,,
12569638,7/1/2018,t,$185.00 ,,,
18825843,7/1/2018,t,$185.00 ,,,
17184495,7/1/2018,t,$185.00 ,,,
23309878,7/1/2018,t,$185.00 ,,,
1121599,7/1/2018,t,$186.00 ,,,
20520544,7/1/2018,t,$187.00 ,,,
3953742,7/1/2018,t,$187.00 ,,,
19101813,7/1/2018,t,$189.00 ,,,
19987611,7/1/2018,t,$189.00 ,,,
21397136,7/1/2018,t,$189.00 ,,,
3319386,7/1/2018,t,$189.00 ,,,
4956142,7/1/2018,t,$189.00 ,,,
21892186,7/1/2018,t,$189.00 ,,,
23200520,7/1/2018,t,$189.00 ,,,
24015983,7/1/2018,t,$189.00 ,,,
24063141,7/1/2018,t,$189.00 ,,,
18491600,7/1/2018,t,$190.00 ,,,
2923529,7/1/2018,t,$190.00 ,,,
22999891,7/1/2018,t,$190.00 ,,,
18827148,7/1/2018,t,$190.00 ,,,
1840671,7/1/2018,t,$191.00 ,,,
17184499,7/1/2018,t,$192.00 ,,,
19501685,7/1/2018,t,$194.00 ,,,
18497873,7/1/2018,t,$195.00 ,,,
23993025,7/1/2018,t,$195.00 ,,,
21077859,7/1/2018,t,$195.00 ,,,
18895355,7/1/2018,t,$195.00 ,,,
21814771,7/1/2018,t,$196.00 ,,,
16535510,7/1/2018,t,$197.00 ,,,
6362918,7/1/2018,t,$197.00 ,,,
7616008,7/1/2018,t,$197.00 ,,,
4521755,7/1/2018,t,$199.00 ,,,
18044555,7/1/2018,t,$199.00 ,,,
5126077,7/1/2018,t,$199.00 ,,,
11627159,7/1/2018,t,$199.00 ,,,
11913756,7/1/2018,t,$199.00 ,,,
24083415,7/1/2018,t,$199.00 ,,,
19638771,7/1/2018,t,$199.00 ,,,
8956628,7/1/2018,t,$199.00 ,,,
13281972,7/1/2018,t,$199.00 ,,,
11156208,7/1/2018,t,$199.00 ,,,
12965791,7/1/2018,t,$199.00 ,,,
19891890,7/1/2018,t,$200.00 ,,,
12753146,7/1/2018,t,$200.00 ,,,
6134153,7/1/2018,t,$200.00 ,,,
132160,7/1/2018,t,$200.00 ,,,
103908,7/1/2018,t,$200.00 ,,,
103920,7/1/2018,t,$200.00 ,,,
23967097,7/1/2018,t,$200.00 ,,,
13804086,7/1/2018,t,$200.00 ,,,
11047227,7/1/2018,t,$200.00 ,,,
6824408,7/1/2018,t,$200.00 ,,,
19324604,7/1/2018,t,$200.00 ,,,
21740659,7/1/2018,t,$200.00 ,,,
19639256,7/1/2018,t,$200.00 ,,,
443942,7/1/2018,t,$200.00 ,,,
16352541,7/1/2018,t,$201.00 ,,,
17184493,7/1/2018,t,$201.00 ,,,
14353826,7/1/2018,t,$201.00 ,,,
16577725,7/1/2018,t,$203.00 ,,,
21804313,7/1/2018,t,$203.00 ,,,
24168046,7/1/2018,t,$204.00 ,,,
24171901,7/1/2018,t,$204.00 ,,,
17184501,7/1/2018,t,$205.00 ,,,
20787841,7/1/2018,t,$205.00 ,,,
19161592,7/1/2018,t,$205.00 ,,,
21437008,7/1/2018,t,$205.00 ,,,
24831469,7/1/2018,t,$207.00 ,,,
11193025,7/1/2018,t,$207.00 ,,,
24254138,7/1/2018,t,$209.00 ,,,
23142445,7/1/2018,t,$209.00 ,,,
18880057,7/1/2018,t,$210.00 ,,,
16006174,7/1/2018,t,$210.00 ,,,
18491674,7/1/2018,t,$210.00 ,,,
13796648,7/1/2018,t,$210.00 ,,,
20656883,7/1/2018,t,$210.00 ,,,
21713138,7/1/2018,t,$211.00 ,,,
21019118,7/1/2018,t,$212.00 ,,,
6991188,7/1/2018,t,$213.00 ,,,
181891,7/1/2018,t,$215.00 ,,,
14470398,7/1/2018,t,$215.00 ,,,
8027776,7/1/2018,t,$215.00 ,,,
10400763,7/1/2018,t,$215.00 ,,,
8956631,7/1/2018,t,$215.00 ,,,
21660915,7/1/2018,t,$215.00 ,,,
